"FID","Genus_species","Persistence","Family","Genus","Repro_strategy","M_wing_color","z.temp.change","z.all.burned","z.high.burned","z.hist.temp","m.dark.score","z.per.obs"
2079,"Cordulia_shurtleffi",0,"Corduliidae","Cordulia","f","n",0.754286822,0.457494997077026,0.971143345752338,-1.21223244536349,0,-0.0771959218450439
2079,"Rhionaeschna_multicolor",0,"Aeshnidae","Rhionaeschna","f","n",0.754286822,0.457494997077026,0.971143345752338,-1.21223244536349,0,-0.0771959218450439
2083,"Libellula_pulchella",1,"Libellulidae","Libellula","p","y",1.317245814,-0.56603034399841,-0.742824951348305,0.0480206236615758,2,-0.841292245720738
2083,"Sympetrum_obtrusum",1,"Libellulidae","Sympetrum","p","y",1.317245814,-0.56603034399841,-0.742824951348305,0.0480206236615758,1,-0.841292245720738
2083,"Sympetrum_semicinctum",1,"Libellulidae","Sympetrum","p","y",1.317245814,-0.56603034399841,-0.742824951348305,0.0480206236615758,1,-0.841292245720738
2087,"Plathemis_lydia",1,"Libellulidae","Plathemis","p","y",0.676617509,0.0263365753085447,-0.843582061881812,-0.0788187450225488,2,-0.841292245720738
2087,"Anax_junius",0,"Aeshnidae","Anax","f","n",0.676617509,0.0263365753085447,-0.843582061881812,-0.0788187450225488,0,-0.841292245720738
2087,"Pachydiplax_longipennis",0,"Libellulidae","Pachydiplax","p","y",0.676617509,0.0263365753085447,-0.843582061881812,-0.0788187450225488,1,-0.841292245720738
2088,"Plathemis_lydia",1,"Libellulidae","Plathemis","p","y",0.339636499,0.453426012940076,-0.843582061881812,0.00112023093813776,2,-1.28825994212691
2088,"Libellula_pulchella",0,"Libellulidae","Libellula","p","y",0.339636499,0.453426012940076,-0.843582061881812,0.00112023093813776,2,-1.28825994212691
2089,"Perithemis_tenera",1,"Libellulidae","Perithemis","p","y",0.029205295,-0.728612410789762,-0.843582061881812,-0.170385466598282,1,-2.0523562660026
2090,"Perithemis_tenera",0,"Libellulidae","Perithemis","p","y",0.597577354,-1.23355096927462,-0.843582061881812,-0.260716688816705,1,-2.0523562660026
2093,"Boyeria_vinosa",1,"Aeshnidae","Boyeria","f","y",-0.136777859,-1.8257435986964,-0.843582061881812,-0.202831525869707,2,-2.0523562660026
2094,"Libellula_luctuosa",1,"Libellulidae","Libellula","p","y",-0.312579519,-1.8257435986964,-0.843582061881812,-0.14567435830929,2,-1.28825994212691
2094,"Libellula_pulchella",1,"Libellulidae","Libellula","p","y",-0.312579519,-1.8257435986964,-0.843582061881812,-0.14567435830929,2,-1.28825994212691
2096,"Libellula_luctuosa",1,"Libellulidae","Libellula","p","y",-0.636215327,-0.693287819080858,-0.843582061881812,-0.20560747542388,2,-2.0523562660026
2097,"Perithemis_tenera",1,"Libellulidae","Perithemis","p","y",-0.362433634,-0.468559462908801,-0.843582061881812,-0.241692390485422,1,0.369771774561125
2097,"Celithemis_elisa",1,"Libellulidae","Celithemis","p","y",-0.362433634,-0.468559462908801,-0.843582061881812,-0.241692390485422,2,0.369771774561125
2097,"Libellula_pulchella",1,"Libellulidae","Libellula","p","y",-0.362433634,-0.468559462908801,-0.843582061881812,-0.241692390485422,2,0.369771774561125
2097,"Celithemis_eponina",1,"Libellulidae","Celithemis","p","y",-0.362433634,-0.468559462908801,-0.843582061881812,-0.241692390485422,2,0.369771774561125
2097,"Libellula_luctuosa",1,"Libellulidae","Libellula","p","y",-0.362433634,-0.468559462908801,-0.843582061881812,-0.241692390485422,2,0.369771774561125
2097,"Epitheca_princeps",1,"Corduliidae","Epitheca","f","y",-0.362433634,-0.468559462908801,-0.843582061881812,-0.241692390485422,2,0.369771774561125
2097,"Pachydiplax_longipennis",1,"Libellulidae","Pachydiplax","p","y",-0.362433634,-0.468559462908801,-0.843582061881812,-0.241692390485422,1,0.369771774561125
2097,"Plathemis_lydia",1,"Libellulidae","Plathemis","p","y",-0.362433634,-0.468559462908801,-0.843582061881812,-0.241692390485422,2,0.369771774561125
2097,"Erythemis_simplicicollis",1,"Libellulidae","Erythemis","p","n",-0.362433634,-0.468559462908801,-0.843582061881812,-0.241692390485422,0,0.369771774561125
2098,"Libellula_incesta",1,"Libellulidae","Libellula","p","n",-0.119853236,-1.81720446482003,-0.843582061881812,-0.239390497475334,0,0.590982716497501
2098,"Plathemis_lydia",1,"Libellulidae","Plathemis","p","y",-0.119853236,-1.81720446482003,-0.843582061881812,-0.239390497475334,2,0.590982716497501
2098,"Pachydiplax_longipennis",1,"Libellulidae","Pachydiplax","p","y",-0.119853236,-1.81720446482003,-0.843582061881812,-0.239390497475334,1,0.590982716497501
2098,"Anax_junius",1,"Aeshnidae","Anax","f","n",-0.119853236,-1.81720446482003,-0.843582061881812,-0.239390497475334,0,0.590982716497501
2098,"Epitheca_princeps",1,"Corduliidae","Epitheca","f","y",-0.119853236,-1.81720446482003,-0.843582061881812,-0.239390497475334,2,0.590982716497501
2098,"Libellula_luctuosa",1,"Libellulidae","Libellula","p","y",-0.119853236,-1.81720446482003,-0.843582061881812,-0.239390497475334,2,0.590982716497501
2098,"Epitheca_cynosura",1,"Corduliidae","Epitheca","p","y",-0.119853236,-1.81720446482003,-0.843582061881812,-0.239390497475334,2,0.590982716497501
2098,"Perithemis_tenera",1,"Libellulidae","Perithemis","p","y",-0.119853236,-1.81720446482003,-0.843582061881812,-0.239390497475334,1,0.590982716497501
2098,"Erythemis_simplicicollis",1,"Libellulidae","Erythemis","p","n",-0.119853236,-1.81720446482003,-0.843582061881812,-0.239390497475334,0,0.590982716497501
2098,"Celithemis_elisa",1,"Libellulidae","Celithemis","p","y",-0.119853236,-1.81720446482003,-0.843582061881812,-0.239390497475334,2,0.590982716497501
2098,"Celithemis_eponina",1,"Libellulidae","Celithemis","p","y",-0.119853236,-1.81720446482003,-0.843582061881812,-0.239390497475334,2,0.590982716497501
2099,"Dromogomphus_spinosus",1,"Gomphidae","Dromogomphus","p","n",0.038197782,-0.397152519142575,-0.809289933518803,-0.0820175522666188,0,1.19346953111006
2099,"Epitheca_cynosura",1,"Corduliidae","Epitheca","p","y",0.038197782,-0.397152519142575,-0.809289933518803,-0.0820175522666188,2,1.19346953111006
2099,"Libellula_incesta",1,"Libellulidae","Libellula","p","n",0.038197782,-0.397152519142575,-0.809289933518803,-0.0820175522666188,0,1.19346953111006
2099,"Didymops_transversa",1,"Corduliidae","Didymops","f","y",0.038197782,-0.397152519142575,-0.809289933518803,-0.0820175522666188,2,1.19346953111006
2099,"Aeshna_juncea",0,"Aeshnidae","Aeshna","f","n",0.038197782,-0.397152519142575,-0.809289933518803,-0.0820175522666188,0,1.19346953111006
2099,"Pachydiplax_longipennis",1,"Libellulidae","Pachydiplax","p","y",0.038197782,-0.397152519142575,-0.809289933518803,-0.0820175522666188,1,1.19346953111006
2099,"Boyeria_vinosa",1,"Aeshnidae","Boyeria","f","y",0.038197782,-0.397152519142575,-0.809289933518803,-0.0820175522666188,2,1.19346953111006
2099,"Sympetrum_semicinctum",0,"Libellulidae","Sympetrum","p","y",0.038197782,-0.397152519142575,-0.809289933518803,-0.0820175522666188,1,1.19346953111006
2099,"Aeshna_tuberculifera",0,"Aeshnidae","Aeshna","f","n",0.038197782,-0.397152519142575,-0.809289933518803,-0.0820175522666188,0,1.19346953111006
2099,"Plathemis_lydia",1,"Libellulidae","Plathemis","p","y",0.038197782,-0.397152519142575,-0.809289933518803,-0.0820175522666188,2,1.19346953111006
2099,"Erythemis_simplicicollis",1,"Libellulidae","Erythemis","p","n",0.038197782,-0.397152519142575,-0.809289933518803,-0.0820175522666188,0,1.19346953111006
2099,"Anax_junius",1,"Aeshnidae","Anax","f","n",0.038197782,-0.397152519142575,-0.809289933518803,-0.0820175522666188,0,1.19346953111006
2099,"Celithemis_elisa",1,"Libellulidae","Celithemis","p","y",0.038197782,-0.397152519142575,-0.809289933518803,-0.0820175522666188,2,1.19346953111006
2099,"Epitheca_princeps",1,"Corduliidae","Epitheca","f","y",0.038197782,-0.397152519142575,-0.809289933518803,-0.0820175522666188,2,1.19346953111006
