FID,Persistence,Family,Genus,Genus_species,Repro_strategy,M_wing_color,z.temp.change,z.burned
2200,1,Libellulidae,Celithemis,Celithemis_eponina,p,y,0.150805984,-0.974789473
2200,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,0.150805984,-0.974789473
2200,1,Libellulidae,Libellula,Libellula_incesta,p,n,0.150805984,-0.974789473
2200,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,0.150805984,-0.974789473
2200,1,Corduliidae,Epitheca,Epitheca_cynosura,p,y,0.150805984,-0.974789473
2200,1,Corduliidae,Macromia,Macromia_illinoiensis,f,n,0.150805984,-0.974789473
2201,1,Libellulidae,Perithemis,Perithemis_tenera,p,y,0.16186645,-0.974789473
2201,1,Libellulidae,Libellula,Libellula_pulchella,p,y,0.16186645,-0.974789473
2201,1,Aeshnidae,Basiaeschna,Basiaeschna_janata,f,y,0.16186645,-0.974789473
2201,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,0.16186645,-0.974789473
2201,0,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,0.16186645,-0.974789473
2201,1,Corduliidae,Epitheca,Epitheca_cynosura,p,y,0.16186645,-0.974789473
2201,1,Libellulidae,Pachydiplax,Pachydiplax_longipennis,p,y,0.16186645,-0.974789473
2201,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,0.16186645,-0.974789473
2201,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,0.16186645,-0.974789473
2201,1,Corduliidae,Didymops,Didymops_transversa,f,y,0.16186645,-0.974789473
2202,1,Libellulidae,Pantala,Pantala_hymenaea,f,y,-0.798572194,-0.974789473
2202,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,-0.798572194,-0.974789473
2202,1,Libellulidae,Sympetrum,Sympetrum_rubicundulum,p,n,-0.798572194,-0.974789473
2202,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.798572194,-0.974789473
2202,1,Gomphidae,Dromogomphus,Dromogomphus_spinosus,p,n,-0.798572194,-0.974789473
2203,1,Aeshnidae,Aeshna,Aeshna_tuberculifera,f,n,-0.846440346,-0.654562158
2203,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,-0.846440346,-0.654562158
2203,1,Aeshnidae,Anax,Anax_junius,f,n,-0.846440346,-0.654562158
2203,1,Aeshnidae,Boyeria,Boyeria_vinosa,f,y,-0.846440346,-0.654562158
2203,1,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,-0.846440346,-0.654562158
2203,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,-0.846440346,-0.654562158
2203,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,-0.846440346,-0.654562158
2203,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.846440346,-0.654562158
2203,1,Libellulidae,Sympetrum,Sympetrum_rubicundulum,p,n,-0.846440346,-0.654562158
2203,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,-0.846440346,-0.654562158
2203,1,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,-0.846440346,-0.654562158
2203,1,Gomphidae,Dromogomphus,Dromogomphus_spinosus,p,n,-0.846440346,-0.654562158
2203,1,Libellulidae,Pachydiplax,Pachydiplax_longipennis,p,y,-0.846440346,-0.654562158
2204,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,-0.970888168,-0.897189509
2204,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,-0.970888168,-0.897189509
2204,1,Aeshnidae,Boyeria,Boyeria_vinosa,f,y,-0.970888168,-0.897189509
2204,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.970888168,-0.897189509
2204,1,Gomphidae,Dromogomphus,Dromogomphus_spinosus,p,n,-0.970888168,-0.897189509
2204,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,-0.970888168,-0.897189509
2204,1,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,-0.970888168,-0.897189509
2204,1,Corduliidae,Epitheca,Epitheca_princeps,f,y,-0.970888168,-0.897189509
2205,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,-0.927735946,-0.972170507
2205,1,Libellulidae,Libellula,Libellula_incesta,p,n,-0.927735946,-0.972170507
2205,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,-0.927735946,-0.972170507
2205,1,Libellulidae,Pachydiplax,Pachydiplax_longipennis,p,y,-0.927735946,-0.972170507
2205,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,-0.927735946,-0.972170507
2206,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,-0.156783946,-0.469118445
2268,1,Corduliidae,Epitheca,Epitheca_canis,f,y,0.540611266,1.239059109
2268,1,Aeshnidae,Rhionaeschna,Rhionaeschna_californica,f,n,0.540611266,1.239059109
2269,1,Corduliidae,Epitheca,Epitheca_canis,f,y,0.537371627,1.341711255
2269,1,Libellulidae,Libellula,Libellula_saturata,p,y,0.537371627,1.341711255
2269,1,Aeshnidae,Rhionaeschna,Rhionaeschna_multicolor,f,n,0.537371627,1.341711255
2269,1,Libellulidae,Pantala,Pantala_hymenaea,f,y,0.537371627,1.341711255
2269,1,Aeshnidae,Rhionaeschna,Rhionaeschna_californica,f,n,0.537371627,1.341711255
2269,1,Libellulidae,Sympetrum,Sympetrum_corruptum,p,n,0.537371627,1.341711255
2270,1,Libellulidae,Pachydiplax,Pachydiplax_longipennis,p,y,0.180220497,1.031008147
2270,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,0.180220497,1.031008147
2270,1,Libellulidae,Libellula,Libellula_forensis,f,y,0.180220497,1.031008147
2270,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,0.180220497,1.031008147
2270,1,Libellulidae,Sympetrum,Sympetrum_corruptum,p,n,0.180220497,1.031008147
2270,1,Libellulidae,Libellula,Libellula_saturata,p,y,0.180220497,1.031008147
2270,1,Aeshnidae,Rhionaeschna,Rhionaeschna_californica,f,n,0.180220497,1.031008147
2270,1,Libellulidae,Sympetrum,Sympetrum_pallipes,p,n,0.180220497,1.031008147
2270,0,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,0.180220497,1.031008147
2270,1,Libellulidae,Leucorrhinia,Leucorrhinia_glacialis,p,y,0.180220497,1.031008147
2270,1,Libellulidae,Libellula,Libellula_pulchella,p,y,0.180220497,1.031008147
2271,0,Libellulidae,Sympetrum,Sympetrum_internum,p,y,0.069176461,1.514550624
2271,1,Libellulidae,Sympetrum,Sympetrum_semicinctum,p,y,0.069176461,1.514550624
2271,1,Aeshnidae,Aeshna,Aeshna_palmata,f,n,0.069176461,1.514550624
2271,1,Libellulidae,Libellula,Libellula_pulchella,p,y,0.069176461,1.514550624
2271,1,Aeshnidae,Rhionaeschna,Rhionaeschna_multicolor,f,n,0.069176461,1.514550624
2271,1,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,0.069176461,1.514550624
2271,1,Aeshnidae,Anax,Anax_junius,f,n,0.069176461,1.514550624
2271,1,Aeshnidae,Aeshna,Aeshna_interrupta,f,n,0.069176461,1.514550624
2271,1,Libellulidae,Sympetrum,Sympetrum_pallipes,p,n,0.069176461,1.514550624
2271,1,Aeshnidae,Rhionaeschna,Rhionaeschna_californica,f,n,0.069176461,1.514550624
2271,1,Libellulidae,Libellula,Libellula_forensis,f,y,0.069176461,1.514550624
2272,1,Libellulidae,Sympetrum,Sympetrum_corruptum,p,n,0.531226273,1.007389149
2272,1,Libellulidae,Sympetrum,Sympetrum_semicinctum,p,y,0.531226273,1.007389149
2275,1,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,1.526486639,0.689858496
2275,0,Libellulidae,Sympetrum,Sympetrum_pallipes,p,n,1.526486639,0.689858496
2275,0,Libellulidae,Libellula,Libellula_forensis,f,y,1.526486639,0.689858496
2277,1,Libellulidae,Sympetrum,Sympetrum_pallipes,p,n,1.294123113,2.249771455
2280,0,Aeshnidae,Rhionaeschna,Rhionaeschna_californica,f,n,0.957247552,1.069883602
2282,0,Corduliidae,Somatochlora,Somatochlora_semicircularis,f,y,1.262060649,0.455907642
2282,0,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,1.262060649,0.455907642
2282,0,Aeshnidae,Aeshna,Aeshna_juncea,f,n,1.262060649,0.455907642
2282,0,Corduliidae,Epitheca,Epitheca_cynosura,p,y,1.262060649,0.455907642
2282,0,Libellulidae,Leucorrhinia,Leucorrhinia_hudsonica,p,y,1.262060649,0.455907642
2282,1,Gomphidae,Ophiogomphus,Ophiogomphus_severus,p,n,1.262060649,0.455907642
2292,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,-0.370646968,-0.974789473
2294,1,Aeshnidae,Boyeria,Boyeria_vinosa,f,y,-0.699145163,-0.185479933
2294,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,-0.699145163,-0.185479933
2295,1,Aeshnidae,Boyeria,Boyeria_vinosa,f,y,-1.270171031,-0.974789473
2295,1,Libellulidae,Libellula,Libellula_pulchella,p,y,-1.270171031,-0.974789473
2296,0,Libellulidae,Sympetrum,Sympetrum_internum,p,y,-0.807834163,-0.944833767
2296,1,Libellulidae,Sympetrum,Sympetrum_rubicundulum,p,n,-0.807834163,-0.944833767
2296,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,-0.807834163,-0.944833767
2296,1,Libellulidae,Libellula,Libellula_pulchella,p,y,-0.807834163,-0.944833767
2296,1,Aeshnidae,Anax,Anax_junius,f,n,-0.807834163,-0.944833767
2296,1,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,-0.807834163,-0.944833767
2296,1,Libellulidae,Pachydiplax,Pachydiplax_longipennis,p,y,-0.807834163,-0.944833767
2296,1,Aeshnidae,Boyeria,Boyeria_vinosa,f,y,-0.807834163,-0.944833767
2296,1,Libellulidae,Pantala,Pantala_hymenaea,f,y,-0.807834163,-0.944833767
2296,1,Libellulidae,Pantala,Pantala_flavescens,f,n,-0.807834163,-0.944833767
2296,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.807834163,-0.944833767
2296,1,Aeshnidae,Aeshna,Aeshna_constricta,f,n,-0.807834163,-0.944833767
2297,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,-0.744552829,1.665368489
2297,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,-0.744552829,1.665368489
2297,1,Libellulidae,Celithemis,Celithemis_eponina,p,y,-0.744552829,1.665368489
2297,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.744552829,1.665368489
2297,1,Aeshnidae,Boyeria,Boyeria_vinosa,f,y,-0.744552829,1.665368489
2298,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,-1.213814205,-0.974789473
2298,0,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,-1.213814205,-0.974789473
2298,0,Libellulidae,Sympetrum,Sympetrum_rubicundulum,p,n,-1.213814205,-0.974789473
2298,1,Aeshnidae,Anax,Anax_junius,f,n,-1.213814205,-0.974789473
2299,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-1.879627333,-0.974789473
2299,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,-1.879627333,-0.974789473
2299,1,Corduliidae,Macromia,Macromia_illinoiensis,f,n,-1.879627333,-0.974789473
2299,1,Corduliidae,Epitheca,Epitheca_cynosura,p,y,-1.879627333,-0.974789473
2300,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,-0.574580175,-0.974789473
2300,1,Libellulidae,Sympetrum,Sympetrum_rubicundulum,p,n,-0.574580175,-0.974789473
2300,1,Corduliidae,Epitheca,Epitheca_princeps,f,y,-0.574580175,-0.974789473
2300,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,-0.574580175,-0.974789473
2300,1,Libellulidae,Celithemis,Celithemis_eponina,p,y,-0.574580175,-0.974789473
2300,1,Libellulidae,Pachydiplax,Pachydiplax_longipennis,p,y,-0.574580175,-0.974789473
2300,1,Libellulidae,Libellula,Libellula_pulchella,p,y,-0.574580175,-0.974789473
2300,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.574580175,-0.974789473
2300,1,Corduliidae,Epitheca,Epitheca_cynosura,p,y,-0.574580175,-0.974789473
2300,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,-0.574580175,-0.974789473
2300,1,Aeshnidae,Anax,Anax_junius,f,n,-0.574580175,-0.974789473
2300,1,Libellulidae,Perithemis,Perithemis_tenera,p,y,-0.574580175,-0.974789473
2300,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,-0.574580175,-0.974789473
2301,1,Corduliidae,Epitheca,Epitheca_princeps,f,y,-0.336457942,-0.974789473
2301,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,-0.336457942,-0.974789473
2301,1,Libellulidae,Libellula,Libellula_incesta,p,n,-0.336457942,-0.974789473
2301,1,Libellulidae,Sympetrum,Sympetrum_semicinctum,p,y,-0.336457942,-0.974789473
2301,1,Aeshnidae,Boyeria,Boyeria_vinosa,f,y,-0.336457942,-0.974789473
2301,1,Corduliidae,Epitheca,Epitheca_cynosura,p,y,-0.336457942,-0.974789473
2301,1,Libellulidae,Pachydiplax,Pachydiplax_longipennis,p,y,-0.336457942,-0.974789473
2301,1,Libellulidae,Sympetrum,Sympetrum_rubicundulum,p,n,-0.336457942,-0.974789473
2301,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.336457942,-0.974789473
2301,1,Libellulidae,Celithemis,Celithemis_eponina,p,y,-0.336457942,-0.974789473
2301,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,-0.336457942,-0.974789473
2301,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,-0.336457942,-0.974789473
2301,1,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,-0.336457942,-0.974789473
2301,1,Libellulidae,Libellula,Libellula_pulchella,p,y,-0.336457942,-0.974789473
2301,1,Corduliidae,Dorocordulia,Dorocordulia_libera,p,y,-0.336457942,-0.974789473
2301,0,Corduliidae,Epitheca,Epitheca_canis,f,y,-0.336457942,-0.974789473
2301,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,-0.336457942,-0.974789473
2301,1,Libellulidae,Perithemis,Perithemis_tenera,p,y,-0.336457942,-0.974789473
2301,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,-0.336457942,-0.974789473
2301,1,Aeshnidae,Anax,Anax_junius,f,n,-0.336457942,-0.974789473
2301,0,Gomphidae,Dromogomphus,Dromogomphus_spinosus,p,n,-0.336457942,-0.974789473
2301,1,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,-0.336457942,-0.974789473
2302,1,Libellulidae,Pachydiplax,Pachydiplax_longipennis,p,y,-0.353880519,-0.974789473
2302,1,Libellulidae,Pantala,Pantala_flavescens,f,n,-0.353880519,-0.974789473
2302,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.353880519,-0.974789473
2302,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,-0.353880519,-0.974789473
2302,1,Aeshnidae,Boyeria,Boyeria_vinosa,f,y,-0.353880519,-0.974789473
2302,1,Libellulidae,Celithemis,Celithemis_eponina,p,y,-0.353880519,-0.974789473
2302,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,-0.353880519,-0.974789473
2302,1,Libellulidae,Pantala,Pantala_hymenaea,f,y,-0.353880519,-0.974789473
2302,1,Libellulidae,Sympetrum,Sympetrum_semicinctum,p,y,-0.353880519,-0.974789473
2302,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,-0.353880519,-0.974789473
2302,1,Libellulidae,Perithemis,Perithemis_tenera,p,y,-0.353880519,-0.974789473
2302,1,Corduliidae,Epitheca,Epitheca_cynosura,p,y,-0.353880519,-0.974789473
2302,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,-0.353880519,-0.974789473
2302,1,Aeshnidae,Aeshna,Aeshna_constricta,f,n,-0.353880519,-0.974789473
2302,1,Aeshnidae,Anax,Anax_junius,f,n,-0.353880519,-0.974789473
2302,1,Corduliidae,Cordulia,Cordulia_shurtleffi,f,n,-0.353880519,-0.974789473
2302,1,Corduliidae,Epitheca,Epitheca_princeps,f,y,-0.353880519,-0.974789473
2302,1,Libellulidae,Sympetrum,Sympetrum_rubicundulum,p,n,-0.353880519,-0.974789473
2302,0,Corduliidae,Somatochlora,Somatochlora_walshii,f,y,-0.353880519,-0.974789473
2302,1,Libellulidae,Libellula,Libellula_pulchella,p,y,-0.353880519,-0.974789473
2304,1,Libellulidae,Leucorrhinia,Leucorrhinia_hudsonica,p,y,-0.589220061,-0.974789473
2306,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,-0.465826733,-0.974789473
2306,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.465826733,-0.974789473
2307,1,Corduliidae,Macromia,Macromia_illinoiensis,f,n,0.364323366,1.534793987
2307,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,0.364323366,1.534793987
2307,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,0.364323366,1.534793987
2307,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,0.364323366,1.534793987
2307,1,Libellulidae,Pachydiplax,Pachydiplax_longipennis,p,y,0.364323366,1.534793987
2307,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,0.364323366,1.534793987
2307,1,Libellulidae,Perithemis,Perithemis_tenera,p,y,0.364323366,1.534793987
2307,1,Libellulidae,Libellula,Libellula_incesta,p,n,0.364323366,1.534793987
2307,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,0.364323366,1.534793987
2369,1,Libellulidae,Sympetrum,Sympetrum_pallipes,p,n,-0.069548032,1.037362783
2370,1,Libellulidae,Pantala,Pantala_hymenaea,f,y,-0.345339121,1.502417701
2371,1,Aeshnidae,Aeshna,Aeshna_canadensis,f,n,-0.050444123,1.697158008
2371,1,Libellulidae,Sympetrum,Sympetrum_costiferum,p,y,-0.050444123,1.697158008
2371,1,Libellulidae,Libellula,Libellula_forensis,f,y,-0.050444123,1.697158008
2371,1,Libellulidae,Sympetrum,Sympetrum_corruptum,p,n,-0.050444123,1.697158008
2371,1,Aeshnidae,Aeshna,Aeshna_palmata,f,n,-0.050444123,1.697158008
2371,1,Corduliidae,Epitheca,Epitheca_canis,f,y,-0.050444123,1.697158008
2371,0,Libellulidae,Sympetrum,Sympetrum_danae,p,n,-0.050444123,1.697158008
2371,1,Aeshnidae,Aeshna,Aeshna_interrupta,f,n,-0.050444123,1.697158008
2371,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,-0.050444123,1.697158008
2371,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,-0.050444123,1.697158008
2371,1,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,-0.050444123,1.697158008
2371,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,-0.050444123,1.697158008
2371,1,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,-0.050444123,1.697158008
2371,1,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,-0.050444123,1.697158008
2372,0,Libellulidae,Sympetrum,Sympetrum_semicinctum,p,y,0.053136442,1.414760129
2372,1,Libellulidae,Sympetrum,Sympetrum_corruptum,p,n,0.053136442,1.414760129
2372,1,Aeshnidae,Anax,Anax_junius,f,n,0.053136442,1.414760129
2372,1,Aeshnidae,Rhionaeschna,Rhionaeschna_multicolor,f,n,0.053136442,1.414760129
2372,1,Aeshnidae,Rhionaeschna,Rhionaeschna_californica,f,n,0.053136442,1.414760129
2372,1,Libellulidae,Libellula,Libellula_forensis,f,y,0.053136442,1.414760129
2373,1,Libellulidae,Libellula,Libellula_forensis,f,y,0.473937978,1.325595159
2385,0,Aeshnidae,Aeshna,Aeshna_palmata,f,n,0.092099981,0.557899042
2386,0,Aeshnidae,Anax,Anax_junius,f,n,-0.440770793,0.285449349
2386,1,Aeshnidae,Rhionaeschna,Rhionaeschna_multicolor,f,n,-0.440770793,0.285449349
2386,1,Libellulidae,Libellula,Libellula_pulchella,p,y,-0.440770793,0.285449349
2386,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.440770793,0.285449349
2387,0,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,-0.316832644,1.348227177
2387,1,Aeshnidae,Anax,Anax_junius,f,n,-0.316832644,1.348227177
2387,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,-0.316832644,1.348227177
2387,0,Libellulidae,Sympetrum,Sympetrum_costiferum,p,y,-0.316832644,1.348227177
2387,1,Libellulidae,Pachydiplax,Pachydiplax_longipennis,p,y,-0.316832644,1.348227177
2387,0,Aeshnidae,Aeshna,Aeshna_interrupta,f,n,-0.316832644,1.348227177
2387,1,Libellulidae,Sympetrum,Sympetrum_semicinctum,p,y,-0.316832644,1.348227177
2387,1,Libellulidae,Libellula,Libellula_pulchella,p,y,-0.316832644,1.348227177
2387,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,-0.316832644,1.348227177
2387,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.316832644,1.348227177
2387,0,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,-0.316832644,1.348227177
2387,0,Libellulidae,Sympetrum,Sympetrum_rubicundulum,p,n,-0.316832644,1.348227177
2387,1,Aeshnidae,Rhionaeschna,Rhionaeschna_multicolor,f,n,-0.316832644,1.348227177
2387,0,Aeshnidae,Aeshna,Aeshna_canadensis,f,n,-0.316832644,1.348227177
2387,0,Gomphidae,Ophiogomphus,Ophiogomphus_severus,p,n,-0.316832644,1.348227177
2395,1,Aeshnidae,Anax,Anax_junius,f,n,-0.842890217,-0.974789473
2396,1,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,-1.006635501,-0.974789473
2396,1,Aeshnidae,Boyeria,Boyeria_vinosa,f,y,-1.006635501,-0.974789473
2397,1,Libellulidae,Libellula,Libellula_pulchella,p,y,-0.762819002,-0.974789473
2397,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,-0.762819002,-0.974789473
2397,1,Libellulidae,Pachydiplax,Pachydiplax_longipennis,p,y,-0.762819002,-0.974789473
2397,1,Libellulidae,Perithemis,Perithemis_tenera,p,y,-0.762819002,-0.974789473
2397,1,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,-0.762819002,-0.974789473
2397,1,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,-0.762819002,-0.974789473
2397,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,-0.762819002,-0.974789473
2397,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.762819002,-0.974789473
2397,1,Libellulidae,Sympetrum,Sympetrum_costiferum,p,y,-0.762819002,-0.974789473
2397,1,Aeshnidae,Anax,Anax_junius,f,n,-0.762819002,-0.974789473
2397,1,Aeshnidae,Boyeria,Boyeria_vinosa,f,y,-0.762819002,-0.974789473
2397,1,Libellulidae,Pantala,Pantala_hymenaea,f,y,-0.762819002,-0.974789473
2398,1,Libellulidae,Pantala,Pantala_hymenaea,f,y,-0.555921496,-0.832952848
2398,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,-0.555921496,-0.832952848
2398,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,-0.555921496,-0.832952848
2398,1,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,-0.555921496,-0.832952848
2398,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,-0.555921496,-0.832952848
2398,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.555921496,-0.832952848
2398,1,Aeshnidae,Anax,Anax_junius,f,n,-0.555921496,-0.832952848
2398,1,Libellulidae,Sympetrum,Sympetrum_rubicundulum,p,n,-0.555921496,-0.832952848
2398,1,Libellulidae,Perithemis,Perithemis_tenera,p,y,-0.555921496,-0.832952848
2398,1,Libellulidae,Pachydiplax,Pachydiplax_longipennis,p,y,-0.555921496,-0.832952848
2398,1,Libellulidae,Celithemis,Celithemis_eponina,p,y,-0.555921496,-0.832952848
2398,1,Libellulidae,Libellula,Libellula_pulchella,p,y,-0.555921496,-0.832952848
2399,0,Libellulidae,Sympetrum,Sympetrum_rubicundulum,p,n,-1.008674189,-0.974789473
2399,1,Libellulidae,Libellula,Libellula_pulchella,p,y,-1.008674189,-0.974789473
2399,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,-1.008674189,-0.974789473
2399,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-1.008674189,-0.974789473
2400,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,-1.291811583,-0.974789473
2401,1,Libellulidae,Perithemis,Perithemis_tenera,p,y,-0.092641442,-0.974789473
2401,1,Libellulidae,Pantala,Pantala_hymenaea,f,y,-0.092641442,-0.974789473
2401,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,-0.092641442,-0.974789473
2401,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.092641442,-0.974789473
2401,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,-0.092641442,-0.974789473
2401,1,Libellulidae,Celithemis,Celithemis_eponina,p,y,-0.092641442,-0.974789473
2401,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,-0.092641442,-0.974789473
2402,1,Cordulegastridae,Cordulegaster,Cordulegaster_maculata,f,n,-0.050754613,-0.974789473
2402,1,Aeshnidae,Aeshna,Aeshna_constricta,f,n,-0.050754613,-0.974789473
2402,1,Aeshnidae,Anax,Anax_junius,f,n,-0.050754613,-0.974789473
2402,1,Libellulidae,Celithemis,Celithemis_eponina,p,y,-0.050754613,-0.974789473
2402,0,Aeshnidae,Aeshna,Aeshna_tuberculifera,f,n,-0.050754613,-0.974789473
2402,1,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,-0.050754613,-0.974789473
2402,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,-0.050754613,-0.974789473
2402,1,Corduliidae,Macromia,Macromia_illinoiensis,f,n,-0.050754613,-0.974789473
2402,1,Corduliidae,Epitheca,Epitheca_cynosura,p,y,-0.050754613,-0.974789473
2402,1,Libellulidae,Perithemis,Perithemis_tenera,p,y,-0.050754613,-0.974789473
2402,1,Libellulidae,Plathemis,Plathemis_lydia,p,y,-0.050754613,-0.974789473
2402,0,Gomphidae,Dromogomphus,Dromogomphus_spinosus,p,n,-0.050754613,-0.974789473
2402,1,Gomphidae,Stylogomphus,Stylogomphus_albistylus,p,n,-0.050754613,-0.974789473
2402,1,Libellulidae,Sympetrum,Sympetrum_rubicundulum,p,n,-0.050754613,-0.974789473
2402,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,-0.050754613,-0.974789473
2402,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,-0.050754613,-0.974789473
2402,1,Libellulidae,Sympetrum,Sympetrum_semicinctum,p,y,-0.050754613,-0.974789473
2402,1,Libellulidae,Sympetrum,Sympetrum_obtrusum,p,y,-0.050754613,-0.974789473
2402,0,Corduliidae,Didymops,Didymops_transversa,f,y,-0.050754613,-0.974789473
2402,1,Libellulidae,Pachydiplax,Pachydiplax_longipennis,p,y,-0.050754613,-0.974789473
2402,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.050754613,-0.974789473
2402,1,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,-0.050754613,-0.974789473
2402,1,Corduliidae,Epitheca,Epitheca_princeps,f,y,-0.050754613,-0.974789473
2402,1,Libellulidae,Libellula,Libellula_pulchella,p,y,-0.050754613,-0.974789473
2402,1,Libellulidae,Pantala,Pantala_flavescens,f,n,-0.050754613,-0.974789473
2403,1,Gomphidae,Dromogomphus,Dromogomphus_spinosus,p,n,-0.266222808,-0.974789473
